Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
28.18,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.961721897125244,0.3159435093402862,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.14070892333984,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1123313.375,1405659146.7369792,8.342718124389648,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
28.28,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.983962059020996,0.3076830208301544,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,60.66426467895508,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1182588.875,1405659146.7369792,8.342718124389648,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
28.38,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.036978721618652,0.2847578525543213,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,66.21269989013672,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1085562.5,1405659146.7369792,8.342718124389648,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,56.0,57.0,60.0,25.0,32.0,33.0,72.0,456.0,2.0,80.23460507392883,3196.0,15.0,2.1661477088928223
28.39,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.036978721618652,0.2847578525543213,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,66.21269989013672,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1085562.5,1405659146.7369792,8.384641647338867,1441.0,948.0,14094.0,2.0,38.575809478759766,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
28.45,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.036978721618652,0.2847578525543213,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,66.21269989013672,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1085562.5,1405659146.7369792,8.384641647338867,1058.0,456.0,12240.0,2.0,38.575809478759766,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,73.0,2.1681478023529053
28.48,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.969782829284668,0.2948939502239227,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,53.61823654174805,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1089729.25,1405659146.7369792,8.384641647338867,1058.0,456.0,12240.0,2.0,38.575809478759766,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,73.0,2.1681478023529053
28.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.969782829284668,0.2948939502239227,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,53.61823654174805,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1089729.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
28.58,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.981678962707519,0.3036568164825439,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,75.32858276367188,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1124780.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
28.68,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.992805957794189,0.3073668479919433,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,59.38728713989258,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1133984.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
28.78,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.987545013427734,0.3106690049171448,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,50.179237365722656,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1112776.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
28.88,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.953436374664307,0.3113387525081634,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,51.15547180175781,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1071410.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
28.98,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.000782012939453,0.2998152673244476,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.057891845703125,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1071865.5,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
29.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.000782012939453,0.2998152673244476,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,61.057891845703125,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1071865.5,1405659146.7369792,8.410598754882812,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
29.08,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.964071273803711,0.3219603300094604,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,54.73226165771485,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1160738.375,1405659146.7369792,8.410598754882812,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
29.18,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.9991936683654785,0.3104556202888489,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,67.90579986572266,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1112942.25,1405659146.7369792,8.410598754882812,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
29.28,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.959329128265381,0.2988384366035461,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,57.55802917480469,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1070205.25,1405659146.7369792,8.410598754882812,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
29.38,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.006795883178711,0.2940006852149963,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,47.85269927978516,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1071056.5,1405659146.7369792,8.410598754882812,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,53.0,55.0,23.0,30.0,30.0,72.0,456.0,2.0,80.43488264083862,3196.0,15.0,2.1681478023529053
29.39,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.006795883178711,0.2940006852149963,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,47.85269927978516,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1071056.5,1405659146.7369792,8.17845630645752,1441.0,948.0,14094.0,2.0,37.398414611816406,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
29.45,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.006795883178711,0.2940006852149963,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,47.85269927978516,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1071056.5,1405659146.7369792,8.17845630645752,1058.0,456.0,12240.0,2.0,37.398414611816406,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,73.0,2.1638424396514893
29.48,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.985038757324219,0.3120781481266022,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,47.35530090332031,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1114746.875,1405659146.7369792,8.17845630645752,1058.0,456.0,12240.0,2.0,37.398414611816406,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,73.0,2.1638424396514893
29.55,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.985038757324219,0.3120781481266022,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,47.35530090332031,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1114746.875,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
29.59,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.010231018066406,0.3095838725566864,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,52.552005767822266,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1162938.125,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
29.69,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.9999613761901855,0.3052365779876709,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,54.80127716064453,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1072457.0,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
29.79,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.952167510986328,0.308692455291748,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,49.162357330322266,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1064726.625,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
29.89,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,8.025517463684082,0.2999470829963684,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,50.812747955322266,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1066433.25,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
29.99,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.977859973907471,0.3360917270183563,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,57.04087829589844,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1155437.625,1405659146.7369792,274.7228088378906,263.0,58.0,7858.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
30.05,0.8122045174241066,40.87794017791748,0.25275562067205704,16.095592657725017,7.977859973907471,0.3360917270183563,-1.0,142.46856562296549,260.5925776163737,0.7374143997828165,0.2685374567906062,6.109412829081218,57.04087829589844,544942976.0,-1.0,5.5622690469026566,72867326494.66667,105796624384.0,7236437418.666667,-1.0,-1.0,33.55095636844635,545000000.0,0.20088353753089902,15298473.375,109.9043477376302,1082498650.6666667,26427913.583333332,3456424.875,849625834.6666666,-1.0,0.8535180588563284,-1.0,87723085.66666667,1155437.625,1405659146.7369792,8.185609817504883,101.0,2.0,6330.0,1.0,24.303001403808597,2204.0,1651.0,3.0,54.0,58.0,53.0,26.0,32.0,30.0,72.0,456.0,2.0,79.45382595062256,3196.0,15.0,2.1638424396514893
